0.801857573,438,1.608115377,125,0.690595071,3769
0.746071787,317,0.994975927,125,0.684877059,2743
0.793886936,782,2.850538254,193,0.982894827,3866
0.725312358,22,0.067067724,125,0.609310711,2993
0.863162261,1011,2.048053766,202,0.768062808,5146
0.811731026,302,0.924938724,61,0.295253987,3367
0.75190778,299,1.028069575,104,0.553632198,2785
0.732741687,373,1.270148273,135,0.69911726,3252
0.792981047,559,1.874283274,96,0.482294651,3321
0.75161472,22,0.070340951,54,0.285320235,2678
0.789683955,307,0.8426397,134,0.59537897,3252
0.795570868,438,1.17133228,124,0.626281263,3525
0.871310397,953,2.406257695,162,0.745793933,5795
0.855663571,421,1.200336218,167,0.823206338,4188
0.802883405,606,1.824345259,206,0.973561715,3784
0.805904029,149,0.452036667,151,0.685483508,3518
0.7921675,363,1.264941437,173,0.834899424,3419
0.896888471,1256,3.342620932,518,2.192541088,11422
0.853919462,488,1.41692478,191,0.947736282,5737
0.792393256,197,0.596007408,214,0.972081433,3356
0.835543472,663,1.216667613,167,0.644313003,4532
0.854897055,811,1.883263474,103,0.418722065,4708
0.819543719,37,0.086283076,124,0.429154844,3514
0.825878841,347,0.79615746,180,0.620180961,5819
0.818107792,281,0.637880951,235,0.850737702,3942
0.850658987,671,1.619408653,266,0.861654493,4774
0.885502587,889,1.506125912,274,0.806434787,7359
0.828548071,486,1.322112128,206,0.748735938,4650
0.791806526,271,0.514816079,116,0.417876532,4472
0.79761776,299,0.878814744,140,0.503785154,3679
0.850157309,334,0.819627652,109,0.371986127,6307
0.834184747,342,0.92382372,145,0.486025254,3946
0.839938626,664,1.527996613,116,0.411521313,4353
0.817509816,456,1.17861919,166,0.604484477,4340
0.877460842,939,1.79271607,251,0.788517438,5514
0.831223999,267,0.575778565,202,0.797008884,4374
0.871233496,987,2.110854124,263,1.037301008,6107
0.813041181,212,0.513289021,183,0.765195188,3691
0.796043683,68,0.243578799,178,0.699800037,3108
0.852240304,843,1.681107844,273,1.038854845,4275
0.836478943,355,0.911382241,140,0.548019462,4041
0.804281315,63,0.154077697,119,0.546158272,3376
0.80429188,427,1.151387446,41,0.181196916,3515
0.846011117,564,1.612802412,114,0.53159651,4088
0.828669451,673,1.609569228,120,0.640753349,3569
0.818491613,532,1.555541054,98,0.503237058,3667
0.846006795,854,1.986549714,106,0.552927426,4234
0.910740363,966,2.179887455,199,0.943711896,5851
0.752197723,309,0.643332658,30,0.172896423,2632
0.781393404,263,0.571953714,21,0.116704592,2973
0.914073197,747,1.557774446,106,0.503930216,5157
0.895720022,602,1.091190786,98,0.454967621,6308
0.818454498,867,2.307226753,72,0.367704332,4355
0.811584557,278,0.661085023,73,0.356955662,2928
0.854291351,703,1.642578909,139,0.640820327,5607
0.75944045,136,0.317953245,47,0.229342672,2684
0.901385929,773,1.541854063,197,0.704718492,5426
0.818906087,168,0.4909855,74,0.381999471,3850
0.855482454,323,0.975216366,155,0.736686056,3799
0.830397565,470,1.504779725,117,0.586124156,3440
0.803017032,182,0.597018571,12,0.058688445,3196
0.836929445,346,1.145582167,87,0.414727916,3542
0.84368255,555,1.374673013,36,0.158839256,4062
0.828712644,315,0.876121205,82,0.397634251,3600
0.866882311,608,1.85902522,239,1.07688275,5653
0.85294845,404,1.244767137,87,0.403110364,4423
0.863790863,547,1.288688254,25,0.114901479,4447
0.886213071,362,0.811136951,182,0.746309415,5319
0.838913434,405,0.911972897,115,0.466735164,3971
0.920911955,1142,2.709894067,616,2.331920339,14347
0.877443548,28,0.084525834,179,0.84237253,5528
0.836028463,713,2.198590154,270,1.229671089,5623
0.91085833,691,1.447640521,232,0.827032823,6673
0.880739076,555,1.655664167,221,0.831972814,4468
0.878963034,684,1.469756535,224,0.835390681,8214
0.861917665,702,1.695404714,182,0.672764346,5092
0.868983127,415,0.825293499,139,0.4922171,4567
0.929345185,593,1.231335471,313,0.935235613,7415
0.869322461,54,0.1537561,65,0.234241387,4265
0.842374338,256,0.678457112,177,0.613168511,4230
0.864976355,421,1.190696099,227,0.839474151,4489
0.858846847,489,1.079914533,235,0.815993428,6518
0.843030416,736,2.223538142,236,0.832770198,4254
0.855819002,239,0.639916739,249,0.886190509,4382
0.863415807,521,1.450730636,228,0.819821489,4722
0.914378023,955,1.66179524,153,0.502092057,5548
0.884821858,444,1.3264176,180,0.714967306,4162
0.895063424,1082,2.336563019,278,1.05620096,5376
0.841503154,264,0.7119132,114,0.455656251,3954
0.846079926,718,1.894859856,228,0.895500413,5798
0.843957503,940,2.822871054,142,0.561687866,3984
0.843021441,841,2.50772076,200,0.812485003,4092
0.812789003,263,0.738993048,180,0.733869343,4483
0.807050604,301,0.742416293,136,0.543922631,3250
0.858008318,614,1.306309705,200,0.801877635,4424
0.807785601,369,1.182719672,175,0.77757586,3444
0.789870537,68,0.174364972,115,0.562261499,3246
0.899314638,755,1.653368502,266,1.100543021,4976
0.90426815,698,1.697152687,240,1.119288399,7686
0.767969754,260,0.75099945,117,0.556255559,2694
0.810115552,362,0.855967239,96,0.466830133,2874
0.859702049,742,1.522798369,140,0.562042716,3679
0.87289654,582,1.507810119,103,0.430478234,5443
0.873447481,724,1.236386021,181,0.677613665,4355
0.784016707,643,1.742494446,155,0.683406993,2644
0.783143616,178,0.44931258,115,0.452572545,2842
0.770199568,375,1.078804147,63,0.232380298,2696
0.857868075,315,0.64410728,215,0.625414145,4279
0.810288894,449,1.13193432,112,0.461936173,3011
0.766520507,250,0.78060031,114,0.446211535,2769
0.792462507,593,1.757690659,188,0.803607699,3143
0.80746243,272,0.722312365,100,0.403183424,2788
0.773478484,141,0.417895682,158,0.611214467,2743
0.830954226,720,1.993628586,134,0.468958248,3391
0.841154882,485,1.309893852,207,0.820395828,3727
0.855555163,383,1.075301548,140,0.57262791,3852
0.888145645,700,1.521487923,170,0.632291799,4444
0.808214063,285,0.777471532,150,0.579446428,3022
0.839161956,393,1.061879573,170,0.612898691,3362
0.784260474,494,1.141883376,153,0.593785083,2935
0.900490488,1246,2.106685686,479,1.501335423,7186
0.848013928,117,0.319977344,197,0.744197466,4024
0.826148196,375,0.900673071,170,0.652080991,2992
0.833241926,387,0.639004668,225,0.713727163,3845
0.821070536,307,0.714708973,141,0.498387771,3300
0.837806465,200,0.377753936,123,0.420256303,3100
0.779686027,171,0.436941689,56,0.197222622,2755
0.832999916,706,1.349761568,207,0.629077437,4150
0.85090691,382,1.159743039,173,0.537301436,3671
0.897936278,191,0.341234164,228,0.587584223,4955
0.821504694,288,0.751608452,205,0.671366248,3153
0.823506108,953,1.904023893,121,0.371898175,3455
0.830479954,462,0.986506524,104,0.32011588,3444
0.834152509,601,1.30771372,105,0.329891154,3533
0.796423517,489,1.094515681,106,0.344854112,3018
0.774787032,61,0.138906275,70,0.241669479,2838
0.814252006,593,1.146999143,169,0.580797997,3203
0.833882118,552,0.911021134,184,0.581451404,3534
0.865050797,698,1.004791484,158,0.462064923,4423
0.828519262,439,0.811884077,165,0.543189617,3674
0.799874387,939,1.730747053,174,0.556276233,3754
0.827485406,713,1.10405846,186,0.592924061,3773
0.83101021,478,1.099698044,318,1.005483412,3700
0.853360898,742,1.72281297,98,0.317234219,4304
0.790283157,488,1.112455481,149,0.488504473,3081
0.801146637,691,1.363649504,153,0.509951274,3168
0.821700848,550,0.835616112,91,0.327730915,3271
0.724145381,45,0.100214333,104,0.401296405,2019
0.742909073,403,1.016348451,142,0.554877724,2327
0.844159815,590,1.002464118,107,0.421876638,3063
0.855335587,565,0.960993344,234,0.822392728,3999
0.669980343,156,0.425318817,157,0.632181513,1814
0.68106047,2,0.004292668,132,0.513080468,1790
0.706523396,336,0.65088079,29,0.108621279,1959
0.860384689,849,1.473330023,172,0.623475812,3860
0.824730018,776,1.411015074,103,0.397504982,3286
0.720384501,438,0.865789132,45,0.18981898,1768
0.757073039,663,1.41782179,79,0.310435899,2288
0.777426267,476,1.15857656,121,0.435447369,2366
0.870254788,965,1.401505798,178,0.527984695,4402
0.79025401,71,0.170182892,75,0.296143305,2595
0.73496504,235,0.537848874,23,0.09313684,2059
0.733979392,58,0.135078074,33,0.132116372,2016
0.751799824,267,0.614995095,35,0.139172012,2294
0.71383872,501,1.065992099,29,0.121273086,2433
0.76854715,439,0.830269269,15,0.062361734,2650
0.755978955,349,0.672084095,92,0.355237478,3220
0.73260637,187,0.474263646,29,0.126243634,2387
0.731117923,494,1.496350435,39,0.183919104,2356
0.623599485,252,0.664049941,49,0.210176683,2510
0.64369573,416,1.037173038,157,0.627752413,2804
0.665392667,675,2.002068241,284,1.124249965,2953
0.738957005,918,2.443117497,470,1.635170696,5482
0.708142721,370,0.755177636,290,1.076534856,3352
0.621051265,310,0.775933214,101,0.380270209,2277
0.749749471,527,0.80870206,185,0.561447428,2935
0.759831734,477,1.084749453,251,0.831093353,3691
0.720705572,322,0.831659034,320,1.131600826,3163
0.758328834,350,0.753913015,326,1.068597353,4271
0.716675986,276,0.801421149,186,0.613726548,3451
0.791932186,264,0.421026171,178,0.512636199,5237
0.710823255,486,1.262582133,242,0.810257721,3478
0.712943585,334,0.816822011,211,0.73652044,3123
0.693210746,323,0.81126815,227,0.805952727,3289
0.747944185,183,0.465982698,191,0.693102183,3507
0.677968662,309,0.776391149,130,0.452508477,3113
0.687569288,338,0.865912249,119,0.425785685,3129
0.663851084,487,1.091102051,255,0.848872762,2993
0.706608347,546,1.2989049,251,0.890606813,3119
0.713123127,377,0.623802174,118,0.330119747,3693
0.653769629,602,1.199524955,163,0.499041092,2919
0.66137275,677,1.639575485,166,0.501865046,3226
0.6976541,531,1.497124318,259,0.766050885,3260
0.720478631,732,1.513325677,407,1.35390612,3245
0.649970693,124,0.295913682,268,0.881581636,2109
0.587780559,80,0.204257431,165,0.564196771,2017
0.631015933,279,0.568627197,101,0.347832601,2283
0.692436199,663,1.224753625,202,0.748289428,2993
0.662002254,723,1.679317919,221,0.826527536,3033
0.690342508,378,0.903386604,252,1.108060409,2908
0.665826656,533,1.011307527,219,0.943556992,3090
0.762740916,528,0.971921788,289,0.990587908,3765
0.583467443,506,0.892498697,113,0.491938765,1845
0.627178907,310,0.604381813,125,0.562315794,1864
0.679681758,574,1.110830787,270,1.198978216,2490
0.712104384,668,1.119346668,243,0.933902117,3731
0.963334177,511,1.875159544,244,1.350458649,15088
0.956799585,435,1.365992662,352,1.922665236,9671
0.973703196,941,3.427916105,294,1.497439749,13487
0.975170127,104,0.320976831,220,1.072640262,10958
0.975985799,1148,2.323620906,328,1.245966375,19144
0.958079862,340,1.041154217,169,0.817422396,12227
0.955615793,407,1.396657695,168,0.892798813,10763
0.953183226,473,1.611086431,230,1.194746232,11578
0.958386592,659,2.209183907,147,0.73625252,12409
0.975494911,93,0.296338245,134,0.707230241,9546
0.974769323,345,0.946374574,225,1.000995457,12566
0.97603286,539,1.439151884,306,1.542207477,13157
0.993446454,1100,2.776096583,317,1.458999242,22389
0.98510539,484,1.38030575,234,1.158008395,14764
0.978196352,730,2.196579241,339,1.598379949,13769
0.972343675,234,0.711071721,210,0.955823269,13959
0.971395561,463,1.611099568,229,1.103476348,12603
0.99222655,1349,3.58981655,740,3.135265701,40784
0.986427385,564,1.638668053,331,1.643848693,20671
0.983275299,240,0.729033593,278,1.259323461,13812
0.987249579,706,1.296733582,307,1.182211207,18370
0.978801623,924,2.145338406,231,0.942130525,19204
0.977651259,14,0.033271247,409,1.421377964,14846
0.977476819,402,0.92253576,429,1.482290473,25588
0.979727605,364,0.826952361,373,1.35061887,15823
0.986819741,773,1.866787779,464,1.501091263,19387
0.982775939,990,1.675970127,476,1.398927067,31052
0.963914761,619,1.68537788,346,1.257431045,18047
0.965838192,370,0.7030206,253,0.911815206,17525
0.954451072,375,1.102914556,255,0.916905599,15391
0.957719006,398,0.976349166,363,1.243162508,25208
0.969586748,420,1.13451386,431,1.443443115,15402
0.970365246,780,1.796000973,428,1.519088056,19586
0.9694329,540,1.393922369,308,1.120411935,17729
0.981367705,1082,2.064651377,400,1.256575004,22402
0.968807679,340,0.733822642,330,1.298372774,19605
0.96992942,1097,2.346587321,448,1.764969549,26526
0.958574846,321,0.775272947,343,1.434935796,14131
0.963104421,132,0.467912395,358,1.410660408,12525
0.977376865,1017,2.028134597,383,1.45778056,17237
0.976282707,445,1.143277397,335,1.31363084,16654
0.971966204,163,0.396534558,211,0.963530178,13744
0.985488062,514,1.386274057,199,0.88636469,13511
0.981071345,663,1.895909284,246,1.144511898,14814
0.957498595,800,1.913594331,118,0.628718947,13212
0.970240248,616,1.801701701,131,0.674019045,13081
0.992331665,1003,2.333361649,176,0.919660386,14293
0.992491586,1063,2.397958419,238,1.126650554,22148
0.95299973,444,0.925826475,102,0.589968863,9046
0.96311962,348,0.756009271,109,0.603297564,11238
0.988456917,848,1.767660435,170,0.805870776,17903
0.993235848,674,1.221502966,144,0.666603423,27060
0.98209117,1014,2.699673042,193,0.982697053,18668
0.972556948,377,0.894388431,126,0.615536894,10957
0.97771702,813,1.901749779,184,0.843670215,22668
0.965779815,175,0.407334917,89,0.429924383,10476
0.987483698,816,1.628641485,228,0.816278868,19231
0.969116117,232,0.679079903,205,1.063508979,13967
0.980695382,349,1.054243194,264,1.253927744,13343
0.983469764,512,1.639115236,202,1.015345339,12709
0.970525568,220,0.722144071,195,0.936287266,11102
0.979281248,441,1.463335728,95,0.451598447,13565
0.984040441,681,1.686462441,191,0.833091589,15877
0.980766282,347,0.963830324,134,0.651785988,13210
0.990284057,685,2.094555513,411,1.849789486,18831
0.981954772,453,1.397447709,134,0.620360157,17391
0.98827295,618,1.454746387,116,0.541442991,16647
0.991704681,427,0.957157332,258,1.060010629,19504
0.98509255,472,1.061869839,294,1.192780157,15906
0.993086701,1179,2.796498835,790,2.987954003,54787
0.98930498,92,0.280084378,329,1.545426441,22518
0.991379621,806,2.487533705,375,1.711004924,24254
0.989405813,738,1.545043478,292,1.041491522,25508
0.982749671,583,1.73902844,301,1.133305014,17128
0.98584024,712,1.529803635,455,1.700401762,34675
0.986290876,765,1.847232002,389,1.440770541,20544
0.989271131,491,0.976269311,222,0.785583439,18477
0.99229348,611,1.267632978,340,1.017705403,32117
0.988564179,54,0.1537561,276,0.998396136,17576
0.985915052,284,0.752784626,246,0.851251655,17428
0.98810737,466,1.317811266,324,1.197936676,17979
0.982174433,520,1.149586438,288,0.998244346,27597
0.985203039,816,2.464716999,371,1.308946068,17011
0.979601391,212,0.569165271,341,1.214618825,17911
0.989157993,543,1.514216877,337,1.212247247,18901
0.99277089,990,1.722811584,290,0.952825433,22424
0.984946317,456,1.362972416,272,1.077408598,16943
0.989667696,1299,2.80433161,410,1.556983268,23530
0.98207881,280,0.75428852,185,0.743070193,16352
0.971617426,774,2.042391524,355,1.39669827,24793
0.9736403,1013,3.043123761,263,1.037387914,16333
0.975288309,912,2.719723467,283,1.14777503,15928
0.985814133,309,0.866563506,285,1.163422005,18636
0.977575014,345,0.851643738,183,0.729859083,12742
0.984131243,651,1.384359504,345,1.382450555,18355
0.981323109,406,1.304572535,247,1.099457488,14543
0.971321932,68,0.174364972,184,0.899267414,13605
0.985747583,771,1.687811536,306,1.266429262,20112
0.99262859,713,1.735434326,400,1.863844257,33753
0.962187653,363,1.050356612,222,1.055280041,10853
0.965899314,402,0.951071946,185,0.899543583,12224
0.982958849,817,1.676952714,195,0.778757511,14437
0.989430696,623,1.61185848,208,0.867950268,24703
0.988762178,787,1.34390715,335,1.253122163,20405
0.977987959,772,2.092415582,253,1.112486126,9809
0.967524484,223,0.564045856,221,0.869797491,10820
0.972888679,468,1.34412604,133,0.491468624,10538
0.981330841,384,0.783328564,220,0.641305092,16362
0.974621225,512,1.290538884,222,0.916907757,12084
0.961356227,291,0.906559059,235,0.919229563,11347
0.985101359,704,2.087278351,293,1.250877479,11977
0.972892693,340,0.904744402,240,0.971954128,10384
0.977369201,162,0.480457343,287,1.108155189,11410
0.987845481,806,2.230769541,301,1.049534906,14257
0.986748881,551,1.487548075,411,1.627028042,15309
0.976727219,408,1.145717132,270,1.104463911,15391
0.986041879,745,1.617542112,329,1.224865464,18086
0.985419356,344,0.936418978,319,1.22841541,13197
0.982123122,495,1.338875845,321,1.15787414,13923
0.975285453,596,1.375575302,302,1.173785364,11159
0.992285577,1320,2.230947629,736,2.307599087,32858
0.988642074,165,0.452047054,337,1.272476039,15960
0.977488504,385,0.92630264,274,1.050079095,11257
0.980947725,448,0.738400617,334,1.057608344,14272
0.986445028,404,0.940632242,334,1.179182487,13587
0.98317647,235,0.443764698,268,0.919358878,12367
0.985181823,252,0.641936421,136,0.482857933,12539
0.995481261,820,1.568153534,377,1.148433473,18379
0.985396612,450,1.367557974,329,1.022300567,14999
0.992454006,237,0.423127262,275,0.710398443,21864
0.984358739,312,0.812676639,272,0.88926582,12097
0.989239035,1065,2.128145809,275,0.844522404,13705
0.991148853,486,1.036581807,208,0.640418404,13812
0.994288893,666,1.449108359,290,0.908006416,14266
0.973834581,531,1.189632412,333,1.078339605,13264
0.981961603,91,0.208359413,171,0.587786987,13310
0.978527263,680,1.314342483,280,0.960457637,13969
0.989102644,611,1.007949771,433,1.37032041,15296
0.995659972,786,1.131558684,324,0.945132798,18373
0.980465724,473,0.875737842,289,0.949836047,16040
0.989755893,878,1.618819556,455,1.450772029,15477
0.994853318,774,1.199094137,355,1.13191119,15299
0.99165224,531,1.222622937,395,1.248780417,14038
0.99621368,825,1.913277292,333,1.073318804,17534
0.992972978,578,1.316721234,314,1.029365148,13569
0.991323374,757,1.494502944,215,0.719902448,12641
0.987563131,659,1.001797086,195,0.698173449,13741
0.963896665,45,0.100214333,184,0.710649577,8794
0.972964316,493,1.24399748,270,1.058204786,9486
0.98686181,663,1.127815687,253,0.994498891,13770
0.985972535,646,1.098858368,239,0.838812569,17440
0.938055634,188,0.513024314,283,1.136302192,6356
0.963432054,2,0.004292668,129,0.502403582,7206
0.960276983,421,0.81706312,175,0.663846414,7514
0.989779379,889,1.541376762,143,0.519146767,16568
0.985967308,840,1.52769899,267,1.025749851,15032
0.955403956,564,1.115597515,201,0.858525849,6630
0.955714096,19,0.040615544,89,0.35827426,7645
0.979699509,809,1.73150941,216,0.852534012,8740
0.951335628,533,1.297634915,105,0.379826912,8894
0.989427654,1035,1.503679532,359,1.064425589,15735
0.973661796,97,0.232965522,116,0.455048737,10810
0.953571388,320,0.730687379,130,0.527818472,8183
0.959017331,142,0.331840066,181,0.72046768,8304
0.977841205,376,0.867181326,132,0.527381382,9223
0.978319488,657,1.396630797,103,0.429141091,9394
0.981199543,516,0.976278391,49,0.200358817,11141
0.975667084,453,0.872067318,132,0.510115213,13545
0.962016366,187,0.474263646,148,0.644297041,10698
0.971083669,635,1.924628234,107,0.504568659,10106
0.977277486,438,1.156734835,97,0.413105894,11350
0.973387666,559,1.393490781,297,1.185683722,10852
0.978807242,1027,3.045699475,518,2.053131274,13439
0.987290092,1140,3.032812066,827,2.875771122,23630
0.980343816,454,0.925375558,428,1.589146864,15688
0.975559427,354,0.887393233,270,1.01835073,9412
0.958102064,574,0.881379328,335,1.016835294,12759
0.985067529,518,1.178061234,386,1.279538303,16884
0.974061521,329,0.84934086,491,1.734129036,13220
0.988181768,503,1.083122832,390,1.27829616,19619
