0.547319227 297 1.091148875 19 0.105978341 2197
0.533228992 14 0.043415134 7 0.037771875 1818
0.496516614 29 0.088473914 7 0.033849512 1702
0.590050085 187 0.378781527 17 0.066396196 2693
0.590193107 168 0.512740894 47 0.226947044 1960
0.509689541 36 0.123050735 36 0.190821791 1715
0.557299626 540 1.840778551 66 0.33992272 2143
0.563845386 14 0.046550927 33 0.165934608 2420
0.565256354 65 0.207000375 17 0.091087343 2013
0.575403416 20 0.053620854 14 0.071168415 1914
0.603900106 20 0.051403932 36 0.16371158 2109
0.538085951 337 0.961457215 16 0.077987969 2473
0.600570534 140 0.42239252 50 0.238118015 2348
0.580404668 142 0.494977084 61 0.294478988 1888
0.600598164 391 1.137136121 37 0.184094776 2095
0.619037258 153 0.280489918 22 0.083883988 2114
0.603569483 154 0.363405327 7 0.024558064 2256
0.539587297 58 0.13316818 7 0.024485143 1886
0.569937588 119 0.269347309 38 0.13652454 2065
0.569662977 160 0.386421496 18 0.057074745 2184
0.647324767 184 0.312264574 35 0.103714474 2822
0.51908311 45 0.123456118 45 0.165029126 1806
0.607592705 470 0.892173178 44 0.160044898 2526
0.602887585 217 0.638943333 40 0.142332097 2183
0.603763872 481 1.179711279 63 0.215235196 2885
0.6124571 161 0.43545369 14 0.045437339 2593
0.609640429 478 1.234099899 15 0.055909285 2538
0.622032778 191 0.365411545 26 0.082340635 2884
0.570290066 252 0.542480377 39 0.152035847 2267
0.628630103 155 0.374340684 26 0.110267327 2520
0.530488117 246 0.875435286 28 0.11057132 2226
0.567971254 361 0.719641655 39 0.147261177 2148
0.548699934 173 0.442933319 39 0.151886382 2083
0.654673212 602 1.463517527 55 0.249287326 2982
0.578687026 14 0.038377184 48 0.211398499 2193
0.575294307 159 0.455583414 72 0.33456978 2011
0.55265509 61 0.146324475 38 0.205561515 1805
0.524361036 240 0.700831995 7 0.036241222 1748
0.557073757 157 0.364808574 7 0.037309722 1835
0.636884646 150 0.337891083 9 0.042248319 2716
0.595315885 483 1.050628472 170 0.942494167 2434
0.6309246 14 0.029642914 147 0.697631089 2644
0.558607577 14 0.025543083 148 0.686104774 2472
0.558334131 557 1.481478618 91 0.46230927 2146
0.515811748 14 0.032798511 19 0.093122827 1660
0.555127889 14 0.032268784 33 0.152664134 1934
0.590517425 429 1.000342428 31 0.152414828 1931
0.569981436 14 0.027481934 52 0.187989371 1786
0.585965942 290 0.84966178 30 0.154506749 1858
0.541712976 64 0.191948307 47 0.223520139 1864
0.569549422 276 0.884375445 21 0.105355906 2200
0.524999422 136 0.447580568 14 0.066789221 1740
0.542200331 17 0.042832505 23 0.099017991 1751
0.581821474 401 1.114282853 11 0.051072168 2199
0.647131723 144 0.443901699 11 0.048687338 3410
0.661715517 369 0.867934653 9 0.042059611 4670
0.668511848 174 0.389273053 26 0.107860386 5487
0.653635379 237 0.533112964 50 0.203516165 4301
0.704389186 207 0.490731152 21 0.081142363 5152
0.667014009 380 1.172528614 73 0.334316158 4868
0.688445353 182 0.381150922 66 0.237171898 5750
0.702385628 46 0.099597456 70 0.261432088 6113
0.714142691 218 0.527178083 37 0.137402428 5542
0.732254359 26 0.072924439 29 0.105288687 5930
